QueryNumber;List
63;[289, 831, 0.017730453810244382]
63;[290, 689, 0.017722318692821603]
63;[291, 141, 0.017669585986895577]
63;[292, 631, 0.01765705452388769]
63;[293, 751, 0.017541832329769587]
63;[294, 765, 0.017511788981479655]
63;[295, 895, 0.01748951618368601]
63;[296, 535, 0.017450796637857972]
63;[297, 984, 0.017425686842362526]
63;[298, 543, 0.017411372849540467]
63;[299, 378, 0.017348768668519327]
63;[300, 143, 0.017343227904938148]
63;[301, 424, 0.01731486770681599]
63;[302, 845, 0.017262966584827847]
63;[303, 1173, 0.017240931928013223]
63;[304, 1188, 0.017167710213210154]
63;[305, 118, 0.017121064393846426]
63;[306, 797, 0.017119735361665743]
63;[307, 867, 0.01707984785159864]
63;[308, 999, 0.017061614878922778]
63;[309, 1209, 0.01704629204174965]
63;[310, 572, 0.017023052958053092]
63;[311, 89, 0.017005708204369543]
63;[312, 969, 0.016985699398272526]
63;[313, 588, 0.016952556016892398]
63;[314, 853, 0.016890800846509176]
63;[315, 33, 0.016863137613626452]
63;[316, 495, 0.016849671041600008]
63;[317, 989, 0.01682483151630563]
63;[318, 561, 0.01673738508854835]
63;[319, 1182, 0.016729110325305333]
63;[320, 946, 0.016704297485166414]
63;[321, 392, 0.016700718463562123]
63;[322, 1158, 0.016681702434747918]
63;[323, 55, 0.01663683974726898]
63;[324, 1142, 0.01661180685206605]
63;[325, 206, 0.016578974900584457]
63;[326, 798, 0.016507088512002492]
63;[327, 573, 0.01650027294044091]
63;[328, 658, 0.016401477767111507]
63;[329, 415, 0.016367314502833994]
63;[330, 691, 0.01636011696353272]
63;[331, 1210, 0.016315331829474818]
63;[332, 358, 0.01626740182202341]
63;[333, 1167, 0.016087982940977474]
63;[334, 850, 0.01608530853973378]
63;[335, 441, 0.015964455784539967]
63;[336, 279, 0.01590518089498815]
63;[337, 312, 0.01588507779958977]
63;[338, 812, 0.015862398404672358]
63;[339, 807, 0.01581392530212413]
63;[340, 829, 0.015781611911845423]
63;[341, 662, 0.015763977804997005]
63;[342, 83, 0.015745238681264234]
63;[343, 993, 0.015530146217383326]
63;[344, 811, 0.015498306994540294]
63;[345, 266, 0.015485362759254396]
63;[346, 742, 0.015449830719595978]
63;[347, 693, 0.015403389862031637]
63;[348, 185, 0.015384344155527155]
63;[349, 869, 0.015348936461161639]
63;[350, 18, 0.015325629908671591]
63;[351, 552, 0.015291006676960803]
63;[352, 726, 0.01528247487747553]
63;[353, 625, 0.015239759228666092]
63;[354, 741, 0.01523513239990932]
63;[355, 404, 0.015164947807892943]
63;[356, 382, 0.015127816150080495]
63;[357, 51, 0.015120132966978304]
63;[358, 1057, 0.015116101565605115]
63;[359, 860, 0.015103845217833183]
63;[360, 694, 0.015028217599343427]
63;[361, 786, 0.015027201593484555]
63;[362, 878, 0.014997392852162063]
63;[363, 738, 0.014934704352677962]
63;[364, 1016, 0.014907941778116279]
63;[365, 957, 0.01482495891041483]
63;[366, 632, 0.014817486251448596]
63;[367, 1148, 0.014788268436205097]
63;[368, 484, 0.014655361999558783]
63;[369, 322, 0.014594239160822215]
63;[370, 439, 0.014558742619985765]
63;[371, 828, 0.014556841837316982]
63;[372, 1177, 0.014546269144101481]
63;[373, 930, 0.01446842611328028]
63;[374, 748, 0.014456576961382354]
63;[375, 1146, 0.014395889035794637]
63;[376, 1125, 0.014173787395758926]
63;[377, 956, 0.014145157287465026]
63;[378, 1014, 0.014139096271695375]
63;[379, 1203, 0.014118613702856846]
63;[380, 525, 0.014023612488696813]
63;[381, 1145, 0.01402318422417915]
63;[382, 139, 0.01398465570005393]
63;[383, 864, 0.013946419102336882]
63;[384, 1213, 0.013942940891455223]
63;[385, 690, 0.013887073896038781]
63;[386, 833, 0.013854987822946509]
63;[387, 1190, 0.013848847357636349]
63;[388, 485, 0.01383895565111253]
63;[389, 628, 0.013813223265466943]
63;[390, 671, 0.013791835982739122]
63;[391, 170, 0.013747391728775376]
63;[392, 260, 0.013741005900591454]
63;[393, 1002, 0.01373735149402198]
63;[394, 1093, 0.013675265145121103]
63;[395, 508, 0.013659382648347217]
63;[396, 997, 0.013632245303899185]
63;[397, 1192, 0.013582414629430571]
63;[398, 716, 0.013581410862834944]
63;[399, 175, 0.013490831660907908]
63;[400, 397, 0.013389355420613916]
63;[401, 749, 0.01331305666548756]
63;[402, 314, 0.013252019847210701]
63;[403, 968, 0.013244847311853065]
63;[404, 958, 0.013237536512389528]
63;[405, 526, 0.013169419449909785]
63;[406, 902, 0.013145832607004653]
63;[407, 574, 0.013138196617634941]
63;[408, 1197, 0.01310423266312199]
63;[409, 780, 0.013058849510389828]
63;[410, 950, 0.012990905318376501]
63;[411, 676, 0.012944536934578966]
63;[412, 529, 0.012934000421365827]
63;[413, 204, 0.012892309562271432]
63;[414, 704, 0.012891191154723654]
63;[415, 1049, 0.012765653336626371]
63;[416, 461, 0.012720619636958537]
63;[417, 475, 0.012607845260434661]
63;[418, 398, 0.012588483534559504]
63;[419, 1166, 0.012536489054961719]
63;[420, 520, 0.012462973527512375]
63;[421, 665, 0.012454673426248194]
63;[422, 104, 0.012442084690819203]
63;[423, 1120, 0.012405841751911999]
63;[424, 375, 0.012402788166833918]
63;[425, 559, 0.01239792726856779]
63;[426, 975, 0.012378501081655391]
63;[427, 692, 0.012276648194040706]
63;[428, 1160, 0.012257468505535872]
63;[429, 1238, 0.012228599870317818]
63;[430, 1214, 0.012185568713711447]
63;[431, 1185, 0.012166285121776928]
63;[432, 273, 0.012121598563711448]
63;[433, 1044, 0.012096002441176328]
63;[434, 840, 0.01208062465594024]
63;[435, 280, 0.01206003490486166]
63;[436, 623, 0.012043020510586115]
63;[437, 655, 0.011897969885982625]
63;[438, 39, 0.01184825430550721]
63;[439, 126, 0.011834017711110738]
63;[440, 501, 0.011825182789887916]
63;[441, 235, 0.011785088903618299]
63;[442, 272, 0.011739297642362022]
63;[443, 335, 0.011641071356154107]
63;[444, 357, 0.011627208889403683]
63;[445, 191, 0.011469822903239266]
63;[446, 210, 0.011422622312619451]
63;[447, 949, 0.011398651858249918]
63;[448, 1234, 0.011376124934630765]
63;[449, 596, 0.011350729102564157]
63;[450, 740, 0.011309461437963107]
63;[451, 1024, 0.011296743016164533]
63;[452, 1202, 0.011234979960923477]
63;[453, 851, 0.011219317706715548]
63;[454, 554, 0.011176181543687184]
63;[455, 1060, 0.011150824305311164]
63;[456, 402, 0.011146425802250455]
63;[457, 1216, 0.011107664529513131]
63;[458, 217, 0.011092997609693529]
63;[459, 420, 0.011056396271355245]
63;[460, 877, 0.011002108838723981]
63;[461, 639, 0.010994277481187538]
63;[462, 1054, 0.010940079813023593]
63;[463, 972, 0.010934095942730794]
63;[464, 553, 0.010900621194710572]
63;[465, 301, 0.010878263764817611]
63;[466, 480, 0.010868717226606546]
63;[467, 954, 0.010847899395786198]
63;[468, 1139, 0.010842928335248844]
63;[469, 826, 0.010832953095908406]
63;[470, 48, 0.010831168452824768]
63;[471, 184, 0.010806337389505564]
63;[472, 610, 0.010802931677349135]
63;[473, 208, 0.010792060561595379]
63;[474, 534, 0.010791711511695173]
63;[475, 1143, 0.010788595507864462]
63;[476, 121, 0.010779357425738536]
63;[477, 1204, 0.010639710106267198]
63;[478, 874, 0.010617395490722027]
63;[479, 297, 0.010561881471088061]
63;[480, 113, 0.010423044643769962]
63;[481, 1025, 0.010417904296925169]
63;[482, 802, 0.010415854156400558]
63;[483, 1082, 0.010381078282202623]
63;[484, 530, 0.01036556566682389]
63;[485, 42, 0.010355511939759107]
63;[486, 646, 0.010355178651546757]
63;[487, 636, 0.010345318497754441]
63;[488, 715, 0.010330909431396371]
63;[489, 739, 0.01025869090425365]
63;[490, 934, 0.010219052068314177]
63;[491, 431, 0.010188221434325]
63;[492, 1114, 0.010139343621259459]
63;[493, 96, 0.010101046149938796]
63;[494, 282, 0.010078536668440222]
63;[495, 453, 0.01006349452116789]
63;[496, 229, 0.009968868918934174]
63;[497, 916, 0.009964060071373503]
63;[498, 231, 0.009958726425878577]
63;[499, 1215, 0.00995515370332552]
63;[500, 64, 0.009951039008979874]
63;[501, 875, 0.009915336383443909]
63;[502, 390, 0.009907593974255537]
63;[503, 747, 0.009874767012797152]
63;[504, 700, 0.009846830226010168]
63;[505, 167, 0.009831021841609182]
63;[506, 764, 0.009820442641647605]
63;[507, 772, 0.009788821891623951]
63;[508, 1132, 0.009750678069119124]
63;[509, 752, 0.009732436617706782]
63;[510, 524, 0.009728451499508075]
63;[511, 306, 0.009719324357731315]
63;[512, 407, 0.009699484086738697]
63;[513, 68, 0.009667147942303512]
63;[514, 892, 0.009649953365767575]
63;[515, 1058, 0.0096409252208246]
63;[516, 746, 0.009572755178930496]
63;[517, 391, 0.009570448720215253]
63;[518, 182, 0.009526447005718728]
63;[519, 339, 0.009423241797024796]
63;[520, 199, 0.00941060325155108]
63;[521, 459, 0.009360529587004864]
63;[522, 683, 0.009297280361645673]
63;[523, 26, 0.009262233541349375]
63;[524, 883, 0.009248101232078403]
63;[525, 1126, 0.009236740360172507]
63;[526, 1156, 0.009235801485890451]
63;[527, 307, 0.00923235850796985]
63;[528, 776, 0.009200474028768618]
63;[529, 201, 0.009112411637501396]
63;[530, 745, 0.00906535846967227]
63;[531, 863, 0.009057467025465142]
63;[532, 563, 0.009053220805030876]
63;[533, 903, 0.008936207094691744]
63;[534, 859, 0.00888957097797725]
63;[535, 161, 0.008858598260662383]
63;[536, 687, 0.008840059616172628]
63;[537, 1118, 0.00882740925986328]
63;[538, 698, 0.008790080187425973]
63;[539, 130, 0.008789170998864287]
63;[540, 227, 0.008765267196536232]
63;[541, 650, 0.008685252599790597]
63;[542, 736, 0.008620915461414792]
63;[543, 884, 0.008607275947372471]
63;[544, 931, 0.008579944653732888]
63;[545, 1053, 0.00854011139493199]
63;[546, 1147, 0.008532682801201123]
63;[547, 591, 0.008503071241079973]
63;[548, 1124, 0.008453985491483776]
63;[549, 310, 0.008437689624757687]
63;[550, 361, 0.008409098632518248]
63;[551, 1032, 0.008406195063996244]
63;[552, 567, 0.008394925817472717]
63;[553, 970, 0.008371233724315431]
63;[554, 255, 0.008367835379624546]
63;[555, 1012, 0.008345557156690567]
63;[556, 27, 0.008326347850924506]
63;[557, 770, 0.008301550501616458]
63;[558, 590, 0.008283666363800353]
63;[559, 154, 0.008275245243101761]
63;[560, 169, 0.008274446690432808]
63;[561, 1056, 0.008233375784572849]
63;[562, 156, 0.008209378786233422]
63;[563, 80, 0.008207251290908255]
63;[564, 222, 0.008172956533537404]
63;[565, 929, 0.008124476013303397]
63;[566, 409, 0.008111198564357857]
63;[567, 160, 0.00807684846237585]
63;[568, 1134, 0.008075097635103747]
63;[569, 408, 0.008074608862211986]
63;[570, 657, 0.00801905070336299]
63;[571, 159, 0.008012900712930067]
63;[572, 177, 0.008006429032167386]
63;[573, 992, 0.00800638774628289]
63;[574, 583, 0.007997073672628075]
63;[575, 897, 0.007981672660467431]
63;[576, 237, 0.007947610021149208]
63;[577, 967, 0.007941788884925425]
63;[578, 254, 0.007941545280069087]
63;[579, 1239, 0.007891247619279076]
63;[580, 1077, 0.007884490574970595]
63;[581, 528, 0.007883294511157466]
63;[582, 232, 0.007841246084940958]
63;[583, 727, 0.007829925494286686]
63;[584, 274, 0.007824962446513643]
63;[585, 594, 0.007818180293222647]
63;[586, 1141, 0.007809330116980313]
63;[587, 164, 0.0078080922143142365]
63;[588, 82, 0.007806656691507081]
63;[589, 88, 0.007790653658131311]
63;[590, 233, 0.007780116542415272]
63;[591, 1198, 0.007779325179960805]
63;[592, 677, 0.007761817915727027]
63;[593, 1083, 0.00774234629372173]
63;[594, 888, 0.007741871672027605]
63;[595, 1035, 0.007689292871218095]
63;[596, 942, 0.007686168957348456]
63;[597, 21, 0.007683383411726369]
63;[598, 449, 0.007682365153587918]
63;[599, 369, 0.007665691464708014]
63;[600, 271, 0.007661560790788955]
63;[601, 1009, 0.007654976859438625]
63;[602, 873, 0.007654163157301355]
63;[603, 670, 0.007628713199738035]
63;[604, 728, 0.007623889727248794]
63;[605, 579, 0.007604864266373884]
63;[606, 230, 0.007580695695341687]
63;[607, 245, 0.0075806326119308475]
63;[608, 651, 0.007580477604922425]
63;[609, 1055, 0.007577110584217584]
63;[610, 706, 0.0075766501764545045]
63;[611, 1111, 0.007574583964164595]
63;[612, 626, 0.007572680023307653]
63;[613, 983, 0.007556549802242699]
63;[614, 618, 0.007535764493006337]
63;[615, 166, 0.007524517426327909]
63;[616, 599, 0.007519827596432038]
63;[617, 889, 0.007509700011340576]
63;[618, 50, 0.007502817936454833]
63;[619, 53, 0.0074843353721913775]
63;[620, 119, 0.007424791989072583]
63;[621, 640, 0.007408187138848177]
63;[622, 1081, 0.007405389537041124]
63;[623, 806, 0.007384852057726843]
63;[624, 598, 0.007382855335625696]
63;[625, 479, 0.0073790528408563885]
63;[626, 775, 0.0073689818153998676]
63;[627, 472, 0.007367012675217142]
63;[628, 865, 0.007357002280593457]
63;[629, 1223, 0.0073484796186750224]
63;[630, 323, 0.007346569742958275]
63;[631, 1, 0.0073411430551442855]
63;[632, 1102, 0.00732550857974048]
63;[633, 195, 0.007236834343123854]
63;[634, 5, 0.007225488465931447]
63;[635, 1062, 0.007225034025388422]
63;[636, 995, 0.00722007447683326]
63;[637, 349, 0.007208070423079646]
63;[638, 396, 0.007203808120862049]
63;[639, 569, 0.007194110767011441]
63;[640, 446, 0.007183189287864346]
63;[641, 847, 0.007175681294415509]
63;[642, 460, 0.007148398718660542]
63;[643, 733, 0.007144142442229043]
63;[644, 784, 0.00714304309692661]
63;[645, 1010, 0.00712892649559785]
63;[646, 1017, 0.007128782428488178]
63;[647, 862, 0.007127583393445009]
63;[648, 843, 0.007074145751537696]
63;[649, 737, 0.0070714581515881735]
63;[650, 1108, 0.007062900201336194]
63;[651, 555, 0.007057522455780092]
63;[652, 410, 0.007054622915353622]
63;[653, 212, 0.007046886090028099]
63;[654, 616, 0.007030595755785343]
63;[655, 907, 0.007008437835062808]
63;[656, 1073, 0.0070052734966328]
63;[657, 65, 0.007004386126663575]
63;[658, 332, 0.006995081768341869]
63;[659, 15, 0.00694931675386407]
63;[660, 1131, 0.00694329451181487]
63;[661, 478, 0.006941974181419636]
63;[662, 1226, 0.00693660847684558]
63;[663, 1101, 0.0069297796876231525]
63;[664, 668, 0.006918728450974754]
63;[665, 1180, 0.006917646445267626]
63;[666, 253, 0.006914448116320249]
63;[667, 630, 0.006905554526866115]
63;[668, 316, 0.006882710420435228]
63;[669, 672, 0.006851500566510641]
63;[670, 155, 0.006839059975074425]
63;[671, 836, 0.0068323394514656155]
63;[672, 546, 0.0068318453550657385]
63;[673, 1075, 0.006831808607610444]
63;[674, 953, 0.006812475695745299]
63;[675, 1227, 0.006811302455654732]
63;[676, 695, 0.00680459008249874]
63;[677, 696, 0.006803133876083141]
63;[678, 832, 0.006799880361092411]
63;[679, 228, 0.006788632277005728]
63;[680, 556, 0.006788216017736952]
63;[681, 1074, 0.006778304821696371]
63;[682, 1068, 0.006762123616258765]
63;[683, 209, 0.006756817770295597]
63;[684, 952, 0.006746894349042306]
63;[685, 84, 0.0067332986591345555]
63;[686, 183, 0.006729878665526001]
63;[687, 769, 0.006710641011648117]
63;[688, 1104, 0.006707188451219298]
63;[689, 896, 0.006700099619463689]
63;[690, 1021, 0.00668663930565629]
63;[691, 813, 0.006677094823858526]
63;[692, 510, 0.006644398593056713]
63;[693, 372, 0.006613033600359891]
63;[694, 725, 0.006606812930981059]
63;[695, 659, 0.006604667611585185]
63;[696, 234, 0.006603661965292923]
63;[697, 732, 0.0066025460939190175]
63;[698, 443, 0.006588335515275701]
63;[699, 341, 0.00655947723788636]
63;[700, 805, 0.0065565725211120425]
63;[701, 937, 0.006552344143509752]
63;[702, 757, 0.006545790244725292]
63;[703, 219, 0.006539653272331403]
63;[704, 800, 0.006531729996322802]
63;[705, 352, 0.006529706713235935]
63;[706, 1140, 0.006519929523417601]
63;[707, 947, 0.006519462469857375]
63;[708, 841, 0.006510641242870784]
63;[709, 383, 0.006505287887307852]
63;[710, 49, 0.00650485149218367]
63;[711, 178, 0.006492711551331003]
63;[712, 919, 0.0064747102557835105]
63;[713, 601, 0.006473450360243826]
63;[714, 181, 0.006451056296804753]
63;[715, 1095, 0.0064481285863499625]
63;[716, 1116, 0.006446331739776766]
63;[717, 1070, 0.006428394125362716]
63;[718, 803, 0.0064194661408834616]
63;[719, 90, 0.006404688021931388]
63;[720, 976, 0.0063914797656640905]
63;[721, 340, 0.006381074030187077]
63;[722, 1232, 0.006373269947693714]
63;[723, 611, 0.006371059852988917]
63;[724, 613, 0.006370601962636576]
63;[725, 587, 0.006364739077445413]
63;[726, 1129, 0.00636384723953131]
63;[727, 886, 0.006356719904307901]
63;[728, 252, 0.006352863732199459]
63;[729, 1127, 0.006343077615260998]
63;[730, 421, 0.006331642664642593]
63;[731, 848, 0.0063278197916542935]
63;[732, 607, 0.006308419531760544]
63;[733, 750, 0.006265447855517321]
63;[734, 176, 0.006261682245944282]
63;[735, 1112, 0.0062603634201199064]
63;[736, 259, 0.006259616816771105]
63;[737, 486, 0.0062427732873540885]
63;[738, 1046, 0.006241294313050194]
63;[739, 327, 0.00623055937317882]
63;[740, 855, 0.0061966442868708425]
63;[741, 346, 0.0061834004327311065]
63;[742, 317, 0.006175737474219545]
63;[743, 778, 0.006165639793222169]
63;[744, 842, 0.006162830786622256]
63;[745, 19, 0.006158628587383711]
63;[746, 458, 0.006155775835961342]
63;[747, 422, 0.00615310572779612]
63;[748, 125, 0.006142139401560622]
63;[749, 290, 0.006140533689101561]
63;[750, 518, 0.00613623379451629]
63;[751, 286, 0.0061194785692368255]
63;[752, 238, 0.006113898848337679]
63;[753, 308, 0.006110881941975859]
63;[754, 661, 0.006108723759136957]
63;[755, 1052, 0.006108220216555773]
63;[756, 244, 0.006077711955402189]
63;[757, 473, 0.006047518044191384]
63;[758, 6, 0.0060330504786329404]
63;[759, 509, 0.006011609899405975]
63;[760, 1110, 0.005995758894808812]
63;[761, 1030, 0.005968645600378609]
63;[762, 539, 0.005952182519258686]
63;[763, 1078, 0.005947967197093686]
63;[764, 1152, 0.005940678129566916]
63;[765, 445, 0.005922175455761645]
63;[766, 506, 0.005914705966604296]
63;[767, 688, 0.00589776640947818]
63;[768, 200, 0.0058911566502599265]
63;[769, 503, 0.005874368740568024]
63;[770, 432, 0.005860636408103494]
63;[771, 487, 0.005852810572983049]
63;[772, 414, 0.005814177124619825]
63;[773, 1048, 0.005813698098167014]
63;[774, 1191, 0.005806804544027897]
63;[775, 146, 0.005792272688110132]
63;[776, 1051, 0.005783726396849468]
63;[777, 393, 0.005747542592348609]
63;[778, 743, 0.005746673932637288]
63;[779, 364, 0.005746080340508818]
63;[780, 351, 0.005736745140080921]
63;[781, 7, 0.0057005924315414215]
63;[782, 61, 0.005699693710907907]
63;[783, 1218, 0.0056914258015184835]
63;[784, 1071, 0.005690323779184587]
63;[785, 261, 0.005637158034910921]
63;[786, 305, 0.005610402969929025]
63;[787, 163, 0.005588174554520198]
63;[788, 604, 0.005582662642518864]
63;[789, 1065, 0.005578631322482812]
63;[790, 622, 0.005565328185108798]
63;[791, 447, 0.0055554531974785215]
63;[792, 762, 0.005547980219030766]
63;[793, 188, 0.005546716777194115]
63;[794, 753, 0.005535267341997184]
63;[795, 111, 0.005516080204474672]
63;[796, 363, 0.005505446689755616]
63;[797, 251, 0.005485696755592915]
63;[798, 462, 0.00548550244880224]
63;[799, 135, 0.005466134426642643]
63;[800, 838, 0.005461804910705055]
63;[801, 371, 0.005451633774194293]
63;[802, 945, 0.00545095247869114]
63;[803, 675, 0.00544747545404403]
63;[804, 179, 0.005444972046416622]
63;[805, 1119, 0.005439447105309718]
63;[806, 93, 0.00543201938281093]
63;[807, 98, 0.005419010267084591]
63;[808, 377, 0.005412779676595929]
63;[809, 34, 0.0054080340496528555]
63;[810, 296, 0.005392334535204978]
63;[811, 440, 0.005391772673123269]
63;[812, 1105, 0.0053860992054051045]
63;[813, 844, 0.005365071840935031]
63;[814, 77, 0.0053624323910236886]
63;[815, 876, 0.005360909701743325]
63;[816, 304, 0.005334359397864684]
63;[817, 342, 0.005330707573718133]
63;[818, 47, 0.005326783277978396]
63;[819, 981, 0.005323622995479537]
63;[820, 123, 0.005301635923031805]
63;[821, 40, 0.005285077189674786]
63;[822, 849, 0.005276306313976975]
63;[823, 1043, 0.005236105565748525]
63;[824, 719, 0.005218374455524679]
63;[825, 606, 0.005192201169797869]
63;[826, 653, 0.005174091899239397]
63;[827, 442, 0.005135093618539926]
63;[828, 686, 0.005125038625229363]
63;[829, 922, 0.005123857169548492]
63;[830, 795, 0.00511501365277606]
63;[831, 8, 0.005072834235043489]
63;[832, 172, 0.005063168902585383]
63;[833, 1138, 0.00504659736098046]
63;[834, 250, 0.005043618375493388]
63;[835, 193, 0.005042128441982433]
63;[836, 95, 0.005020286530717428]
63;[837, 134, 0.004997629609555661]
63;[838, 1041, 0.004983203994844924]
63;[839, 1029, 0.004971831482552288]
63;[840, 367, 0.0049514824738837405]
63;[841, 1149, 0.0049497592736859695]
63;[842, 505, 0.004931312891203461]
63;[843, 149, 0.004902671559992207]
63;[844, 782, 0.004814483918560696]
63;[845, 885, 0.004807810597952185]
63;[846, 224, 0.004804437313626907]
63;[847, 890, 0.004797447987087283]
63;[848, 326, 0.004794168632251411]
63;[849, 517, 0.004791636525949035]
63;[850, 879, 0.004766556454723]
63;[851, 612, 0.004750568670254985]
63;[852, 348, 0.004741447084038605]
63;[853, 673, 0.00473155220515458]
63;[854, 710, 0.004726653731355683]
63;[855, 1047, 0.004675685585266841]
63;[856, 575, 0.004668893479245519]
63;[857, 734, 0.004662526352869905]
63;[858, 325, 0.004660162888651966]
63;[859, 955, 0.004654368648032534]
63;[860, 268, 0.004629064557526298]
63;[861, 703, 0.004626213423149847]
63;[862, 295, 0.004536085552585955]
63;[863, 258, 0.004530209458190302]
63;[864, 315, 0.004521966712329585]
63;[865, 804, 0.004459339761216964]
63;[866, 467, 0.004456460284617818]
63;[867, 550, 0.004452289281177845]
63;[868, 203, 0.004435368370622246]
63;[869, 667, 0.004419476849582269]
63;[870, 360, 0.0044138009736155006]
63;[871, 1086, 0.0044040969756660026]
63;[872, 521, 0.00439565004549751]
63;[873, 281, 0.00439479044751459]
63;[874, 660, 0.004381033717855982]
63;[875, 263, 0.004344720392303227]
63;[876, 1034, 0.004344014642458186]
63;[877, 1103, 0.0043303857797809]
63;[878, 925, 0.004309885930242175]
63;[879, 1000, 0.004207534112201745]
63;[880, 43, 0.004059829702275488]
63;[881, 643, 0.0038622873140195715]
63;[882, 1085, 0.003834607167563867]
63;[883, 2, 0.0]
63;[884, 9, 0.0]
63;[885, 10, 0.0]
63;[886, 12, 0.0]
63;[887, 14, 0.0]
63;[888, 16, 0.0]
63;[889, 17, 0.0]
63;[890, 25, 0.0]
63;[891, 28, 0.0]
63;[892, 29, 0.0]
63;[893, 32, 0.0]
63;[894, 35, 0.0]
63;[895, 37, 0.0]
63;[896, 41, 0.0]
63;[897, 44, 0.0]
63;[898, 46, 0.0]
63;[899, 54, 0.0]
63;[900, 56, 0.0]
63;[901, 57, 0.0]
63;[902, 58, 0.0]
63;[903, 60, 0.0]
63;[904, 66, 0.0]
63;[905, 69, 0.0]
63;[906, 70, 0.0]
63;[907, 71, 0.0]
63;[908, 73, 0.0]
63;[909, 75, 0.0]
63;[910, 78, 0.0]
63;[911, 79, 0.0]
63;[912, 81, 0.0]
63;[913, 86, 0.0]
63;[914, 87, 0.0]
63;[915, 91, 0.0]
63;[916, 94, 0.0]
63;[917, 97, 0.0]
63;[918, 99, 0.0]
63;[919, 101, 0.0]
63;[920, 103, 0.0]
63;[921, 105, 0.0]
63;[922, 109, 0.0]
63;[923, 112, 0.0]
63;[924, 114, 0.0]
63;[925, 115, 0.0]
63;[926, 116, 0.0]
63;[927, 117, 0.0]
63;[928, 120, 0.0]
63;[929, 127, 0.0]
63;[930, 129, 0.0]
63;[931, 131, 0.0]
63;[932, 133, 0.0]
63;[933, 136, 0.0]
63;[934, 138, 0.0]
63;[935, 145, 0.0]
63;[936, 152, 0.0]
63;[937, 153, 0.0]
63;[938, 157, 0.0]
63;[939, 158, 0.0]
63;[940, 162, 0.0]
63;[941, 165, 0.0]
63;[942, 171, 0.0]
63;[943, 186, 0.0]
63;[944, 192, 0.0]
63;[945, 194, 0.0]
63;[946, 198, 0.0]
63;[947, 202, 0.0]
63;[948, 207, 0.0]
63;[949, 213, 0.0]
63;[950, 214, 0.0]
63;[951, 216, 0.0]
63;[952, 220, 0.0]
63;[953, 239, 0.0]
63;[954, 240, 0.0]
63;[955, 241, 0.0]
63;[956, 249, 0.0]
63;[957, 256, 0.0]
63;[958, 257, 0.0]
63;[959, 262, 0.0]
63;[960, 264, 0.0]
63;[961, 267, 0.0]
63;[962, 270, 0.0]
63;[963, 275, 0.0]
63;[964, 276, 0.0]
63;[965, 277, 0.0]
63;[966, 291, 0.0]
63;[967, 294, 0.0]
63;[968, 299, 0.0]
63;[969, 300, 0.0]
63;[970, 303, 0.0]
63;[971, 318, 0.0]
63;[972, 319, 0.0]
63;[973, 321, 0.0]
63;[974, 324, 0.0]
63;[975, 328, 0.0]
63;[976, 330, 0.0]
63;[977, 331, 0.0]
63;[978, 334, 0.0]
63;[979, 338, 0.0]
63;[980, 344, 0.0]
63;[981, 345, 0.0]
63;[982, 350, 0.0]
63;[983, 353, 0.0]
63;[984, 354, 0.0]
63;[985, 356, 0.0]
63;[986, 359, 0.0]
63;[987, 362, 0.0]
63;[988, 365, 0.0]
63;[989, 373, 0.0]
63;[990, 374, 0.0]
63;[991, 376, 0.0]
63;[992, 379, 0.0]
63;[993, 381, 0.0]
63;[994, 384, 0.0]
63;[995, 385, 0.0]
63;[996, 387, 0.0]
63;[997, 388, 0.0]
63;[998, 389, 0.0]
63;[999, 395, 0.0]
63;[1000, 399, 0.0]
63;[1001, 403, 0.0]
63;[1002, 405, 0.0]
63;[1003, 406, 0.0]
63;[1004, 412, 0.0]
63;[1005, 413, 0.0]
63;[1006, 417, 0.0]
63;[1007, 423, 0.0]
63;[1008, 426, 0.0]
63;[1009, 428, 0.0]
63;[1010, 433, 0.0]
63;[1011, 434, 0.0]
63;[1012, 444, 0.0]
63;[1013, 448, 0.0]
63;[1014, 450, 0.0]
63;[1015, 452, 0.0]
63;[1016, 456, 0.0]
63;[1017, 464, 0.0]
63;[1018, 465, 0.0]
63;[1019, 468, 0.0]
63;[1020, 470, 0.0]
63;[1021, 474, 0.0]
63;[1022, 476, 0.0]
63;[1023, 477, 0.0]
63;[1024, 481, 0.0]
63;[1025, 483, 0.0]
63;[1026, 490, 0.0]
63;[1027, 491, 0.0]
63;[1028, 492, 0.0]
63;[1029, 500, 0.0]
63;[1030, 504, 0.0]
63;[1031, 507, 0.0]
63;[1032, 511, 0.0]
63;[1033, 513, 0.0]
63;[1034, 514, 0.0]
63;[1035, 515, 0.0]
63;[1036, 516, 0.0]
63;[1037, 531, 0.0]
63;[1038, 533, 0.0]
63;[1039, 537, 0.0]
63;[1040, 544, 0.0]
63;[1041, 545, 0.0]
63;[1042, 547, 0.0]
63;[1043, 549, 0.0]
63;[1044, 557, 0.0]
63;[1045, 558, 0.0]
63;[1046, 560, 0.0]
63;[1047, 570, 0.0]
63;[1048, 578, 0.0]
63;[1049, 580, 0.0]
63;[1050, 581, 0.0]
63;[1051, 592, 0.0]
63;[1052, 593, 0.0]
63;[1053, 600, 0.0]
63;[1054, 603, 0.0]
63;[1055, 609, 0.0]
63;[1056, 615, 0.0]
63;[1057, 617, 0.0]
63;[1058, 619, 0.0]
63;[1059, 620, 0.0]
63;[1060, 621, 0.0]
